timestamp,dis1,dis2,dis3,vel1,vel2,vel3,b1,b2,b3
31.79,513.96,7694.81,5206.77,-6.08838,1.54491,0.215661,4.42683e-321,4.42683e-321,4.42683e-321
31.8,510.307,7695.73,5206.9,-6.08853,1.54263,0.214113,4.42683e-321,4.42683e-321,4.42683e-321
31.81,506.654,7696.66,5207.03,-6.08869,1.54034,0.212566,4.42683e-321,4.42683e-321,4.42683e-321
31.82,503,7697.58,5207.16,-6.08884,1.53806,0.211019,4.42683e-321,4.42683e-321,4.42683e-321
31.83,499.346,7698.5,5207.28,-6.08898,1.53578,0.209472,4.42683e-321,4.42683e-321,4.42683e-321
31.84,495.693,7699.43,5207.41,-6.08913,1.5335,0.207926,4.42683e-321,4.42683e-321,4.42683e-321
31.85,492.039,7700.34,5207.53,-6.08928,1.53122,0.20638,4.42683e-321,4.42683e-321,4.42683e-321
31.86,488.385,7701.26,5207.66,-6.08942,1.52893,0.204834,4.42683e-321,4.42683e-321,4.42683e-321
31.87,484.731,7702.18,5207.78,-6.08957,1.52665,0.203288,4.42683e-321,4.42683e-321,4.42683e-321
31.88,481.077,7703.09,5207.9,-6.08971,1.52437,0.201743,4.42683e-321,4.42683e-321,4.42683e-321
31.89,477.423,7704.01,5208.02,-6.08985,1.52209,0.200198,4.42683e-321,4.42683e-321,4.42683e-321
31.9,473.769,7704.92,5208.14,-6.08999,1.51981,0.198653,4.42683e-321,4.42683e-321,4.42683e-321
31.91,470.114,7705.83,5208.26,-6.09013,1.51753,0.197108,4.42683e-321,4.42683e-321,4.42683e-321
31.92,466.46,7706.74,5208.38,-6.09027,1.51525,0.195564,4.42683e-321,4.42683e-321,4.42683e-321
31.93,462.805,7707.65,5208.49,-6.09041,1.51297,0.19402,4.42683e-321,4.42683e-321,4.42683e-321
31.94,459.151,7708.56,5208.61,-6.09055,1.51069,0.192476,4.42683e-321,4.42683e-321,4.42683e-321
31.95,455.496,7709.46,5208.72,-6.09068,1.50841,0.190933,4.42683e-321,4.42683e-321,4.42683e-321
31.96,451.841,7710.37,5208.84,-6.09082,1.50613,0.18939,4.42683e-321,4.42683e-321,4.42683e-321
31.97,448.187,7711.27,5208.95,-6.09095,1.50385,0.187847,4.42683e-321,4.42683e-321,4.42683e-321
31.98,444.532,7712.17,5209.06,-6.09108,1.50157,0.186304,4.42683e-321,4.42683e-321,4.42683e-321
31.99,440.877,7713.07,5209.18,-6.09121,1.49929,0.184762,4.42683e-321,4.42683e-321,4.42683e-321
32,437.222,7713.97,5209.29,-6.09134,1.49701,0.18322,4.42683e-321,4.42683e-321,4.42683e-321
32.01,433.567,7714.87,5209.4,-6.09147,1.49473,0.181678,4.42683e-321,4.42683e-321,4.42683e-321
32.02,429.911,7715.77,5209.5,-6.0916,1.49245,0.180137,4.42683e-321,4.42683e-321,4.42683e-321
32.03,426.256,7716.66,5209.61,-6.09173,1.49017,0.178596,4.42683e-321,4.42683e-321,4.42683e-321
32.04,422.601,7717.55,5209.72,-6.09185,1.4879,0.177055,4.42683e-321,4.42683e-321,4.42683e-321
32.05,418.945,7718.45,5209.82,-6.09198,1.48562,0.175514,4.42683e-321,4.42683e-321,4.42683e-321
32.06,415.29,7719.34,5209.93,-6.0921,1.48334,0.173974,4.42683e-321,4.42683e-321,4.42683e-321
32.07,411.634,7720.23,5210.03,-6.09222,1.48106,0.172434,4.42683e-321,4.42683e-321,4.42683e-321
32.08,407.979,7721.11,5210.14,-6.09234,1.47878,0.170894,4.42683e-321,4.42683e-321,4.42683e-321
32.09,404.323,7722,5210.24,-6.09246,1.47651,0.169355,4.42683e-321,4.42683e-321,4.42683e-321
32.1,400.667,7722.89,5210.34,-6.09258,1.47423,0.167816,4.42683e-321,4.42683e-321,4.42683e-321
32.11,397.011,7723.77,5210.44,-6.0927,1.47195,0.166277,4.42683e-321,4.42683e-321,4.42683e-321
32.12,393.355,7724.65,5210.54,-6.09282,1.46968,0.164738,4.42683e-321,4.42683e-321,4.42683e-321
32.13,389.699,7725.53,5210.64,-6.09293,1.4674,0.1632,4.42683e-321,4.42683e-321,4.42683e-321
32.14,386.043,7726.41,5210.73,-6.09305,1.46512,0.161662,4.42683e-321,4.42683e-321,4.42683e-321
32.15,382.387,7727.29,5210.83,-6.09316,1.46285,0.160124,4.42683e-321,4.42683e-321,4.42683e-321
32.16,378.731,7728.17,5210.93,-6.09327,1.46057,0.158586,4.42683e-321,4.42683e-321,4.42683e-321
32.17,375.075,7729.04,5211.02,-6.09338,1.4583,0.157049,4.42683e-321,4.42683e-321,4.42683e-321
32.18,371.418,7729.92,5211.11,-6.09349,1.45602,0.155512,4.42683e-321,4.42683e-321,4.42683e-321
32.19,367.762,7730.79,5211.21,-6.0936,1.45375,0.153976,4.42683e-321,4.42683e-321,4.42683e-321
32.2,364.105,7731.66,5211.3,-6.09371,1.45147,0.152439,4.42683e-321,4.42683e-321,4.42683e-321
32.21,360.449,7732.53,5211.39,-6.09382,1.4492,0.150903,4.42683e-321,4.42683e-321,4.42683e-321
32.22,356.792,7733.4,5211.48,-6.09392,1.44692,0.149368,4.42683e-321,4.42683e-321,4.42683e-321
32.23,353.136,7734.27,5211.57,-6.09403,1.44465,0.147832,4.42683e-321,4.42683e-321,4.42683e-321
32.24,349.479,7735.14,5211.66,-6.09413,1.44237,0.146297,4.42683e-321,4.42683e-321,4.42683e-321
32.25,345.822,7736,5211.74,-6.09423,1.4401,0.144762,4.42683e-321,4.42683e-321,4.42683e-321
32.26,342.165,7736.86,5211.83,-6.09434,1.43783,0.143227,4.42683e-321,4.42683e-321,4.42683e-321
32.27,338.508,7737.73,5211.92,-6.09444,1.43555,0.141693,4.42683e-321,4.42683e-321,4.42683e-321
32.28,334.851,7738.59,5212,-6.09453,1.43328,0.140159,4.42683e-321,4.42683e-321,4.42683e-321
32.29,331.194,7739.45,5212.08,-6.09463,1.43101,0.138625,4.42683e-321,4.42683e-321,4.42683e-321
32.3,327.537,7740.3,5212.17,-6.09473,1.42873,0.137092,4.42683e-321,4.42683e-321,4.42683e-321
32.31,323.88,7741.16,5212.25,-6.09483,1.42646,0.135558,4.42683e-321,4.42683e-321,4.42683e-321
32.32,320.223,7742.02,5212.33,-6.09492,1.42419,0.134025,4.42683e-321,4.42683e-321,4.42683e-321
32.33,316.566,7742.87,5212.41,-6.09501,1.42192,0.132493,4.42683e-321,4.42683e-321,4.42683e-321
32.34,312.908,7743.72,5212.49,-6.09511,1.41964,0.13096,4.42683e-321,4.42683e-321,4.42683e-321
32.35,309.251,7744.57,5212.57,-6.0952,1.41737,0.129428,4.42683e-321,4.42683e-321,4.42683e-321
32.36,305.594,7745.42,5212.64,-6.09529,1.4151,0.127897,4.42683e-321,4.42683e-321,4.42683e-321
32.37,301.936,7746.27,5212.72,-6.09538,1.41283,0.126365,4.42683e-321,4.42683e-321,4.42683e-321
32.38,298.279,7747.12,5212.79,-6.09547,1.41056,0.124834,4.42683e-321,4.42683e-321,4.42683e-321
32.39,294.621,7747.96,5212.87,-6.09555,1.40829,0.123303,4.42683e-321,4.42683e-321,4.42683e-321
32.4,290.963,7748.81,5212.94,-6.09564,1.40601,0.121772,4.42683e-321,4.42683e-321,4.42683e-321
32.41,287.306,7749.65,5213.01,-6.09572,1.40374,0.120242,4.42683e-321,4.42683e-321,4.42683e-321
32.42,283.648,7750.49,5213.09,-6.09581,1.40147,0.118712,4.42683e-321,4.42683e-321,4.42683e-321
32.43,279.99,7751.33,5213.16,-6.09589,1.3992,0.117182,4.42683e-321,4.42683e-321,4.42683e-321
32.44,276.332,7752.17,5213.23,-6.09597,1.39693,0.115653,4.42683e-321,4.42683e-321,4.42683e-321
32.45,272.674,7753.01,5213.3,-6.09605,1.39466,0.114123,4.42683e-321,4.42683e-321,4.42683e-321
32.46,269.016,7753.85,5213.36,-6.09613,1.39239,0.112594,4.42683e-321,4.42683e-321,4.42683e-321
32.47,265.358,7754.68,5213.43,-6.09621,1.39012,0.111066,4.42683e-321,4.42683e-321,4.42683e-321
32.48,261.7,7755.51,5213.5,-6.09629,1.38786,0.109537,4.42683e-321,4.42683e-321,4.42683e-321
32.49,258.042,7756.35,5213.56,-6.09636,1.38559,0.108009,4.42683e-321,4.42683e-321,4.42683e-321
32.5,254.384,7757.18,5213.63,-6.09644,1.38332,0.106482,4.42683e-321,4.42683e-321,4.42683e-321
32.51,250.726,7758.01,5213.69,-6.09651,1.38105,0.104954,4.42683e-321,4.42683e-321,4.42683e-321
32.52,247.068,7758.83,5213.75,-6.09659,1.37878,0.103427,4.42683e-321,4.42683e-321,4.42683e-321
32.53,243.41,7759.66,5213.81,-6.09666,1.37651,0.1019,4.42683e-321,4.42683e-321,4.42683e-321
32.54,239.751,7760.49,5213.87,-6.09673,1.37424,0.100373,4.42683e-321,4.42683e-321,4.42683e-321
32.55,236.093,7761.31,5213.93,-6.0968,1.37198,0.0988469,4.42683e-321,4.42683e-321,4.42683e-321
32.56,232.435,7762.13,5213.99,-6.09687,1.36971,0.0973209,4.42683e-321,4.42683e-321,4.42683e-321
32.57,228.776,7762.95,5214.05,-6.09694,1.36744,0.0957951,4.42683e-321,4.42683e-321,4.42683e-321
32.58,225.118,7763.77,5214.11,-6.097,1.36518,0.0942696,4.42683e-321,4.42683e-321,4.42683e-321
32.59,221.459,7764.59,5214.16,-6.09707,1.36291,0.0927444,4.42683e-321,4.42683e-321,4.42683e-321
32.6,217.801,7765.41,5214.22,-6.09713,1.36064,0.0912195,4.42683e-321,4.42683e-321,4.42683e-321
32.61,214.142,7766.23,5214.27,-6.09719,1.35838,0.0896949,4.42683e-321,4.42683e-321,4.42683e-321
32.62,210.483,7767.04,5214.33,-6.09726,1.35611,0.0881706,4.42683e-321,4.42683e-321,4.42683e-321
32.63,206.825,7767.85,5214.38,-6.09732,1.35384,0.0866465,4.42683e-321,4.42683e-321,4.42683e-321
32.64,203.166,7768.66,5214.43,-6.09738,1.35158,0.0851228,4.42683e-321,4.42683e-321,4.42683e-321
32.65,199.507,7769.47,5214.48,-6.09744,1.34931,0.0835993,4.42683e-321,4.42683e-321,4.42683e-321
32.66,195.849,7770.28,5214.53,-6.09749,1.34705,0.0820762,4.42683e-321,4.42683e-321,4.42683e-321
32.67,192.19,7771.09,5214.58,-6.09755,1.34478,0.0805533,4.42683e-321,4.42683e-321,4.42683e-321
32.68,188.531,7771.9,5214.63,-6.09761,1.34252,0.0790307,4.42683e-321,4.42683e-321,4.42683e-321
32.69,184.872,7772.7,5214.67,-6.09766,1.34025,0.0775084,4.42683e-321,4.42683e-321,4.42683e-321
32.7,181.213,7773.51,5214.72,-6.09772,1.33799,0.0759863,4.42683e-321,4.42683e-321,4.42683e-321
32.71,177.554,7774.31,5214.76,-6.09777,1.33572,0.0744646,4.42683e-321,4.42683e-321,4.42683e-321
32.72,173.895,7775.11,5214.81,-6.09782,1.33346,0.0729432,4.42683e-321,4.42683e-321,4.42683e-321
32.73,170.236,7775.91,5214.85,-6.09787,1.3312,0.071422,4.42683e-321,4.42683e-321,4.42683e-321
32.74,166.577,7776.71,5214.89,-6.09792,1.32893,0.0699012,4.42683e-321,4.42683e-321,4.42683e-321
32.75,162.918,7777.5,5214.94,-6.09797,1.32667,0.0683806,4.42683e-321,4.42683e-321,4.42683e-321
32.76,159.259,7778.3,5214.98,-6.09801,1.32441,0.0668603,4.42683e-321,4.42683e-321,4.42683e-321
32.77,155.6,7779.09,5215.02,-6.09806,1.32214,0.0653403,4.42683e-321,4.42683e-321,4.42683e-321
32.78,151.941,7779.89,5215.05,-6.09811,1.31988,0.0638206,4.42683e-321,4.42683e-321,4.42683e-321
32.79,148.282,7780.68,5215.09,-6.09815,1.31762,0.0623012,4.42683e-321,4.42683e-321,4.42683e-321
32.8,144.622,7781.47,5215.13,-6.09819,1.31535,0.0607821,4.42683e-321,4.42683e-321,4.42683e-321
32.81,140.963,7782.25,5215.17,-6.09823,1.31309,0.0592632,4.42683e-321,4.42683e-321,4.42683e-321
32.82,137.304,7783.04,5215.2,-6.09827,1.31083,0.0577447,4.42683e-321,4.42683e-321,4.42683e-321
32.83,133.645,7783.83,5215.23,-6.09831,1.30857,0.0562265,4.42683e-321,4.42683e-321,4.42683e-321
32.84,129.985,7784.61,5215.27,-6.09835,1.30631,0.0547085,4.42683e-321,4.42683e-321,4.42683e-321
32.85,126.326,7785.4,5215.3,-6.09839,1.30405,0.0531908,4.42683e-321,4.42683e-321,4.42683e-321
32.86,122.667,7786.18,5215.33,-6.09843,1.30179,0.0516734,4.42683e-321,4.42683e-321,4.42683e-321
32.87,119.007,7786.96,5215.36,-6.09846,1.29952,0.0501564,4.42683e-321,4.42683e-321,4.42683e-321
32.88,115.348,7787.74,5215.39,-6.0985,1.29726,0.0486396,4.42683e-321,4.42683e-321,4.42683e-321
32.89,111.689,7788.51,5215.42,-6.09853,1.295,0.0471231,4.42683e-321,4.42683e-321,4.42683e-321
32.9,108.029,7789.29,5215.45,-6.09856,1.29274,0.0456068,4.42683e-321,4.42683e-321,4.42683e-321
32.91,104.37,7790.07,5215.47,-6.09859,1.29048,0.0440909,4.42683e-321,4.42683e-321,4.42683e-321
32.92,100.71,7790.84,5215.5,-6.09862,1.28822,0.0425753,4.42683e-321,4.42683e-321,4.42683e-321
32.93,97.0509,7791.61,5215.53,-6.09865,1.28596,0.0410599,4.42683e-321,4.42683e-321,4.42683e-321
32.94,93.3914,7792.38,5215.55,-6.09868,1.28371,0.0395449,4.42683e-321,4.42683e-321,4.42683e-321
32.95,89.7319,7793.15,5215.57,-6.09871,1.28145,0.0380301,4.42683e-321,4.42683e-321,4.42683e-321
32.96,86.0724,7793.92,5215.59,-6.09873,1.27919,0.0365157,4.42683e-321,4.42683e-321,4.42683e-321
32.97,82.4129,7794.69,5215.62,-6.09876,1.27693,0.0350015,4.42683e-321,4.42683e-321,4.42683e-321
32.98,78.7533,7795.45,5215.64,-6.09878,1.27467,0.0334876,4.42683e-321,4.42683e-321,4.42683e-321
32.99,75.0938,7796.22,5215.66,-6.0988,1.27241,0.031974,4.42683e-321,4.42683e-321,4.42683e-321
33,71.4342,7796.98,5215.67,-6.09882,1.27015,0.0304607,4.42683e-321,4.42683e-321,4.42683e-321
33.01,67.7746,7797.74,5215.69,-6.09884,1.2679,0.0289477,4.42683e-321,4.42683e-321,4.42683e-321
33.02,64.115,7798.5,5215.71,-6.09886,1.26564,0.027435,4.42683e-321,4.42683e-321,4.42683e-321
33.03,60.4554,7799.26,5215.73,-6.09888,1.26338,0.0259226,4.42683e-321,4.42683e-321,4.42683e-321
33.04,56.7957,7800.02,5215.74,-6.0989,1.26113,0.0244105,4.42683e-321,4.42683e-321,4.42683e-321
33.05,53.1361,7800.77,5215.75,-6.09891,1.25887,0.0228986,4.42683e-321,4.42683e-321,4.42683e-321
33.06,49.4765,7801.53,5215.77,-6.09893,1.25661,0.0213871,4.42683e-321,4.42683e-321,4.42683e-321
33.07,45.8168,7802.28,5215.78,-6.09894,1.25436,0.0198758,4.42683e-321,4.42683e-321,4.42683e-321
33.08,42.1572,7803.03,5215.79,-6.09896,1.2521,0.0183649,4.42683e-321,4.42683e-321,4.42683e-321
33.09,38.4975,7803.78,5215.8,-6.09897,1.24984,0.0168542,4.42683e-321,4.42683e-321,4.42683e-321
33.1,34.8378,7804.53,5215.81,-6.09898,1.24759,0.0153438,4.42683e-321,4.42683e-321,4.42683e-321
33.11,31.1781,7805.28,5215.82,-6.09899,1.24533,0.0138338,4.42683e-321,4.42683e-321,4.42683e-321
33.12,27.5184,7806.03,5215.83,-6.099,1.24308,0.012324,4.42683e-321,4.42683e-321,4.42683e-321
33.13,23.8587,7806.77,5215.83,-6.099,1.24082,0.0108145,4.42683e-321,4.42683e-321,4.42683e-321
33.14,20.199,7807.52,5215.84,-6.09901,1.23857,0.00930529,4.42683e-321,4.42683e-321,4.42683e-321
33.15,16.5393,7808.26,5215.85,-6.09902,1.23631,0.00779639,4.42683e-321,4.42683e-321,4.42683e-321
33.16,12.8796,7809,5215.85,-6.09902,1.23406,0.00628778,4.42683e-321,4.42683e-321,4.42683e-321
33.17,9.21993,7809.74,5215.85,-6.09902,1.23181,0.00477946,4.42683e-321,4.42683e-321,4.42683e-321
33.18,5.56022,7810.48,5215.86,-6.09903,1.22955,0.00327144,4.42683e-321,4.42683e-321,4.42683e-321
33.19,1.90051,7811.22,5215.86,-6.09903,1.2273,0.00176371,4.42683e-321,4.42683e-321,4.42683e-321
33.2,-1.7592,7811.95,5215.86,-6.09903,1.22504,0.000256275,4.42683e-321,4.42683e-321,4.42683e-321
33.21,-5.41891,7812.69,5215.86,-6.09903,1.22279,-0.00125086,4.42683e-321,4.42683e-321,4.42683e-321
33.22,-9.07862,7813.42,5215.86,-6.09903,1.22054,-0.00275771,4.42683e-321,4.42683e-321,4.42683e-321
33.23,-12.7383,7814.15,5215.85,-6.09902,1.21829,-0.00426426,4.42683e-321,4.42683e-321,4.42683e-321
33.24,-16.398,7814.88,5215.85,-6.09902,1.21603,-0.00577052,4.42683e-321,4.42683e-321,4.42683e-321
33.25,-20.0577,7815.61,5215.85,-6.09901,1.21378,-0.00727648,4.42683e-321,4.42683e-321,4.42683e-321
33.26,-23.7174,7816.34,5215.84,-6.09901,1.21153,-0.00878215,4.42683e-321,4.42683e-321,4.42683e-321
33.27,-27.3771,7817.06,5215.84,-6.099,1.20928,-0.0102875,4.42683e-321,4.42683e-321,4.42683e-321
33.28,-31.0368,7817.79,5215.83,-6.09899,1.20703,-0.0117926,4.42683e-321,4.42683e-321,4.42683e-321
33.29,-34.6965,7818.51,5215.82,-6.09898,1.20477,-0.0132974,4.42683e-321,4.42683e-321,4.42683e-321
33.3,-38.3562,7819.23,5215.81,-6.09897,1.20252,-0.0148019,4.42683e-321,4.42683e-321,4.42683e-321
33.31,-42.0159,7819.96,5215.8,-6.09896,1.20027,-0.0163061,4.42683e-321,4.42683e-321,4.42683e-321
33.32,-45.6755,7820.68,5215.79,-6.09895,1.19802,-0.01781,4.42683e-321,4.42683e-321,4.42683e-321
33.33,-49.3352,7821.39,5215.78,-6.09894,1.19577,-0.0193136,4.42683e-321,4.42683e-321,4.42683e-321
33.34,-52.9949,7822.11,5215.77,-6.09892,1.19352,-0.0208169,4.42683e-321,4.42683e-321,4.42683e-321
33.35,-56.6545,7822.83,5215.76,-6.09891,1.19127,-0.0223199,4.42683e-321,4.42683e-321,4.42683e-321
33.36,-60.3141,7823.54,5215.74,-6.09889,1.18902,-0.0238226,4.42683e-321,4.42683e-321,4.42683e-321
33.37,-63.9738,7824.25,5215.73,-6.09887,1.18677,-0.025325,4.42683e-321,4.42683e-321,4.42683e-321
33.38,-67.6334,7824.96,5215.71,-6.09885,1.18452,-0.0268271,4.42683e-321,4.42683e-321,4.42683e-321
33.39,-71.293,7825.67,5215.7,-6.09883,1.18227,-0.028329,4.42683e-321,4.42683e-321,4.42683e-321
33.4,-74.9526,7826.38,5215.68,-6.09881,1.18003,-0.0298305,4.42683e-321,4.42683e-321,4.42683e-321
33.41,-78.6121,7827.09,5215.66,-6.09879,1.17778,-0.0313317,4.42683e-321,4.42683e-321,4.42683e-321
33.42,-82.2717,7827.8,5215.64,-6.09877,1.17553,-0.0328327,4.42683e-321,4.42683e-321,4.42683e-321
33.43,-85.9313,7828.5,5215.62,-6.09874,1.17328,-0.0343333,4.42683e-321,4.42683e-321,4.42683e-321
33.44,-89.5908,7829.2,5215.6,-6.09872,1.17103,-0.0358337,4.42683e-321,4.42683e-321,4.42683e-321
33.45,-93.2503,7829.91,5215.58,-6.09869,1.16878,-0.0373337,4.42683e-321,4.42683e-321,4.42683e-321
33.46,-96.9098,7830.61,5215.55,-6.09867,1.16654,-0.0388335,4.42683e-321,4.42683e-321,4.42683e-321
33.47,-100.569,7831.31,5215.53,-6.09864,1.16429,-0.0403329,4.42683e-321,4.42683e-321,4.42683e-321
33.48,-104.229,7832,5215.51,-6.09861,1.16204,-0.0418321,4.42683e-321,4.42683e-321,4.42683e-321
33.49,-107.888,7832.7,5215.48,-6.09858,1.1598,-0.0433309,4.42683e-321,4.42683e-321,4.42683e-321
33.5,-111.548,7833.4,5215.45,-6.09855,1.15755,-0.0448295,4.42683e-321,4.42683e-321,4.42683e-321
33.51,-115.207,7834.09,5215.43,-6.09851,1.1553,-0.0463278,4.42683e-321,4.42683e-321,4.42683e-321
33.52,-118.866,7834.78,5215.4,-6.09848,1.15306,-0.0478258,4.42683e-321,4.42683e-321,4.42683e-321
33.53,-122.526,7835.47,5215.37,-6.09845,1.15081,-0.0493234,4.42683e-321,4.42683e-321,4.42683e-321
33.54,-126.185,7836.16,5215.34,-6.09841,1.14857,-0.0508208,4.42683e-321,4.42683e-321,4.42683e-321
33.55,-129.845,7836.85,5215.31,-6.09837,1.14632,-0.0523179,4.42683e-321,4.42683e-321,4.42683e-321
33.56,-133.504,7837.54,5215.28,-6.09834,1.14408,-0.0538147,4.42683e-321,4.42683e-321,4.42683e-321
33.57,-137.163,7838.22,5215.24,-6.0983,1.14183,-0.0553112,4.42683e-321,4.42683e-321,4.42683e-321
33.58,-140.822,7838.91,5215.21,-6.09826,1.13959,-0.0568073,4.42683e-321,4.42683e-321,4.42683e-321
33.59,-144.482,7839.59,5215.17,-6.09822,1.13734,-0.0583032,4.42683e-321,4.42683e-321,4.42683e-321
33.6,-148.141,7840.27,5215.14,-6.09818,1.1351,-0.0597988,4.42683e-321,4.42683e-321,4.42683e-321
33.61,-151.8,7840.95,5215.1,-6.09813,1.13285,-0.0612941,4.42683e-321,4.42683e-321,4.42683e-321
33.62,-155.459,7841.63,5215.06,-6.09809,1.13061,-0.0627891,4.42683e-321,4.42683e-321,4.42683e-321
33.63,-159.118,7842.31,5215.03,-6.09805,1.12837,-0.0642838,4.42683e-321,4.42683e-321,4.42683e-321
33.64,-162.777,7842.99,5214.99,-6.098,1.12612,-0.0657782,4.42683e-321,4.42683e-321,4.42683e-321
33.65,-166.437,7843.66,5214.95,-6.09795,1.12388,-0.0672723,4.42683e-321,4.42683e-321,4.42683e-321
33.66,-170.096,7844.34,5214.91,-6.0979,1.12164,-0.0687661,4.42683e-321,4.42683e-321,4.42683e-321
33.67,-173.755,7845.01,5214.86,-6.09786,1.1194,-0.0702596,4.42683e-321,4.42683e-321,4.42683e-321
33.68,-177.414,7845.68,5214.82,-6.09781,1.11715,-0.0717528,4.42683e-321,4.42683e-321,4.42683e-321
33.69,-181.073,7846.35,5214.78,-6.09776,1.11491,-0.0732457,4.42683e-321,4.42683e-321,4.42683e-321
33.7,-184.732,7847.02,5214.73,-6.0977,1.11267,-0.0747383,4.42683e-321,4.42683e-321,4.42683e-321
33.71,-188.39,7847.68,5214.69,-6.09765,1.11043,-0.0762307,4.42683e-321,4.42683e-321,4.42683e-321
33.72,-192.049,7848.35,5214.64,-6.0976,1.10819,-0.0777227,4.42683e-321,4.42683e-321,4.42683e-321
33.73,-195.708,7849.01,5214.59,-6.09754,1.10595,-0.0792144,4.42683e-321,4.42683e-321,4.42683e-321
33.74,-199.367,7849.68,5214.55,-6.09748,1.10371,-0.0807058,4.42683e-321,4.42683e-321,4.42683e-321
33.75,-203.026,7850.34,5214.5,-6.09743,1.10147,-0.0821969,4.42683e-321,4.42683e-321,4.42683e-321
